Id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle;MS;place;Latitude;Longitude
1166;Revue des Nouvelles Technologies de l'Information;EGC;2016;Segmentation comportementale à l'aide des réseaux communautaires;La mise en place d'actions marketing efficaces passe par la segmentationde la clientèle. C'est-à-dire que les clients sont regroupés en ensembles homogènesen fonction de leurs habitudes de consommation, ce qui rend possibleles actions ciblées. Ces dernières, en personnalisant l'offre permettent d'obtenirdes taux de transformation plus importants et de meilleures ventes.Dans cet article, une méthode originale de segmentation comportementale de laclientèle est présentée. Elle permet de visualiser les segments de clients à traversdes réseaux de communautés et de déceler aisément des mutations soudainesou graduelles dans les comportements de quelques individus ou d'un ensembleplus important. L'analyste bénéficie alors d'une meilleure visibilité et peut adapterl'offre à tout moment.;Gaël Bardury, Teddy Boula;http://editions-rnti.fr/render_pdf.php?p1&p=1002176;http://editions-rnti.fr/render_pdf.php?p=1002176;7;Reims;49.258391;4.031758
1167;Revue des Nouvelles Technologies de l'Information;EGC;2016;Sélection topologique de variables dans un contexte de discrimination;"En apprentissage automatique, la présence d'un grand nombre de variablesexplicatives conduit à une plus grande complexité des algorithmes et àune forte dégradation des performances des modèles de prédiction. Pour cela,une sélection d'un sous-ensemble optimal discriminant de ces variables s'avèrenécessaire. Dans cet article, une approche topologique est proposée pour la sélectionde ce sous-ensemble optimal. Elle utilise la notion de graphe de voisinagepour classer les variables par ordre de pertinence, ensuite, une méthode pas à pasde type ascendante ""forward"" est appliquée pour construire une suite de modèlesdont le meilleur sous-ensemble est choisi selon son degré d'équivalence topologiquede discrimination. Pour chaque sous-ensemble, le degré d'équivalence estmesuré en comparant la matrice d'adjacence induite par la mesure de proximitéchoisie à celle induite par la ""meilleure"" mesure de proximité discriminante ditede référence. Les performances de cette approche sont évaluées à l'aide de donnéessimulées et réelles. Des comparaisons de sélection de variables en discriminationavec une approche métrique montrent une bien meilleure sélection àpartir de l'approche topologique proposée.";Fatima-Zahra Aazi, Rafik Abdesselam;http://editions-rnti.fr/render_pdf.php?p1&p=1002162;http://editions-rnti.fr/render_pdf.php?p=1002162;2;Reims;49.258392;4.031759
1168;Revue des Nouvelles Technologies de l'Information;EGC;2016;Slider : un Raisonneur Incrémental Évolutif;The main drawbacks of current reasoning methods over ontologies are they struggle toprovide scalability for large datasets. The batch processing reasoners who provide the bestscalability so far are unable to infer knowledge from evolving data. We contribute to solvingthese problems by introducing Slider, an efficient incremental reasoner. Slider exhibits a performanceimprovement by more than a 70% compared to the OWLIM-SE reasoner. Slider isconceived to handle expanding data from streams with a growing background knowledge base.It natively supports df and RDFS, and its architecture allows to extend it to more complexfragments with a minimal effort.;Jules Chevalier, Julien Subercaze, Christophe Gravier, Frédérique Laforest;http://editions-rnti.fr/render_pdf.php?p1&p=1002219;http://editions-rnti.fr/render_pdf.php?p=1002219;11;Reims;49.258393;4.031760
1169;Revue des Nouvelles Technologies de l'Information;EGC;2016;Structures de haies dans un paysage agricole : une étude par chemin de Hilbert adaptatif et chaînes de Markov;Dans cet article nous présentons une approche couplant une courberemplissant l'espace et une chaîne de Markov pour analyser des données spatialesconcernant la localisation de haies. Du fait de l'hétérogénéité spatiale desdonnées, nous utilisons une courbe adaptative de Hilbert qui permet de linéariserl'espace en s'ajustant localement à la densité des données. Pour ensuite exploiterla séquence produite, il est nécessaire de caractériser la distance entre un pointet son prédecesseur sur la courbe ainsi que la densité locale. Nous proposonsde calculer un temps d'accès à un point à partir du point précédent en utilisantla notion de profondeur de découpe. Cette variable, couplée avec les variablescaractérisant les haies est ensuite analysée avec un modèle de Markov. Nousprésentons et interprétons les résultats obtenus sur un jeu de données d'environ10000 segments de haies d'une zone de la Basse vallée de la Durance.;Sébastien Da Silva, Florence Le Ber, Claire Lavigne;http://editions-rnti.fr/render_pdf.php?p1&p=1002179;http://editions-rnti.fr/render_pdf.php?p=1002179;1;Reims;49.258394;4.031761
1170;Revue des Nouvelles Technologies de l'Information;EGC;2016;Supervision de comportements remarquables d'objets mobiles à partir du suivi et de l'analyse de leurs trajectoires spatio-temporelles;We propose a new generic knowledge model dedicated to the consideration of temporaland spatial dimensions of moving objects. We extend usual approaches to meet the specificityof the representation of moving objects and their trajectories. An application on shipping andboat trip scenarii is done.;Mojdeh Soltanmohammadi, Isabelle Mougenot, Thérèse Libourel, Christophe Fagot;http://editions-rnti.fr/render_pdf.php?p1&p=1002230;http://editions-rnti.fr/render_pdf.php?p=1002230;11;Reims;49.258395;4.031762
1171;Revue des Nouvelles Technologies de l'Information;EGC;2016;TOM: A library for topic modeling and browsing;In this paper, we present TOM (TOpic Modeling), a Python libraryfor topic modeling and browsing. Its objective is to allow for an efficient analysisof a text corpus from start to finish, via the discovery of latent topics. To thisend, TOM features advanced functions for preparing and vectorizing a text corpus.It also offers a unified interface for two topic models (namely LDA usingeither variational inference or Gibbs sampling, and NMF using alternating leastsquarewith a projected gradient method), and implements three state-of-the-artmethods for estimating the optimal number of topics to model a corpus. What ismore, TOM constructs an interactive Web-based browser that makes exploringa topic model and the related corpus easy.;Adrien Guille, Edmundo-Pavel Soriano-Morales;http://editions-rnti.fr/render_pdf.php?p1&p=1002199;http://editions-rnti.fr/render_pdf.php?p=1002199;11;Reims;49.258396;4.031763
1172;Revue des Nouvelles Technologies de l'Information;EGC;2016;Topic modeling and hypergraph mining to analyze the EGC conference history;Dans le cadre du défi proposé à l'édition 2016 de la conférence EGC, nous exploitons lesarticles qui y ont été publiés de 2004 à 2015, avec pour but d'expliquer sa structure et sonévolution. A partir des thématiques latentes découvertes et d'autres propriétés des articles (e.g.auteurs, affiliations), nous mettons en lumière des caractéristiques intéressantes des structuresthématique et collaborative d'EGC. A l'aide d'une méthode d'extraction d'itemsets dans leshyper-graphes nous mettons aussi en avant des liens latents entre auteurs ou entre thématiques.De plus, nous proposons des recommandations d'auteurs ou de thématiques. Enfin, nous décrivonsune interface Web pour explorer les connaissances découvertes.;Adrien Guille, Edmundo-Pavel Soriano-Morales, Ciprian-Octavian Truica;http://editions-rnti.fr/render_pdf.php?p1&p=1002191;http://editions-rnti.fr/render_pdf.php?p=1002191;9;Reims;49.258397;4.031764
1173;Revue des Nouvelles Technologies de l'Information;EGC;2016;Towards generic and efficient constraint-based mining, a constraint programming approach;In today's data-rich world, pattern mining techniques allow us to extract knowledge fromdata. However, such knowledge can take many forms and often depends on the application athand. This calls for generic techniques that can be used in a wide range of settings. In recentyears, constraint programming has been shown to offer a generic methodology that fits manypattern mining settings, including novel ones. Existing constraint programming solvers do notscale very well though. In this talk, I will review different ways in which this limitation hasbeen overcome. Often, this is through principled integration of techniques and data structuresfrom pattern mining into the constraint solvers.;Tias Guns;http://editions-rnti.fr/render_pdf.php?p1&p=1002151;http://editions-rnti.fr/render_pdf.php?p=1002151;0;Reims;49.258398;4.031765
1174;Revue des Nouvelles Technologies de l'Information;EGC;2016;Transmute : un outil interactif pour assister l'extraction de connaissances à partir de traces;Alors que l'extraction de connaissances à partir de données(ecd) est un processus qualifié d'interactif et d'itératif, l'interactivité desoutils est souvent limitée et son étude est relativement récente. Elle estpourtant déterminante lors de l'interprétation pour choisir les motifs quideviendront des connaissances. Nous proposons Transmute, un outild'assistance à l'interprétation dans le processus d'ecd, dans le cadre dela recherche d'épisodes séquentiels à partir de traces. La phase d'interprétationest itérative et à chaque itération les résultats de la fouille sontmis à jour dynamiquement en fonction des interactions avec l'analyste.Des outils de visualisation et des mesures de qualité indépendantes dudomaine permettent de caractériser l'intérêt des motifs à interpréter pourfaciliter leur choix et accompagner le travail de l'analyste afin de l'aider àse focaliser plus rapidement sur les motifs potentiellement intéressants.;Pierre-Loup Barazzutti, Amélie Cordier, Béatrice Fuchs;http://editions-rnti.fr/render_pdf.php?p1&p=1002201;http://editions-rnti.fr/render_pdf.php?p=1002201;11;Reims;49.258399;4.031766
1175;Revue des Nouvelles Technologies de l'Information;EGC;2016;Un cadre collaboratif pour la segmentation et la classification d'images de télédétection;Dans cet article nous présentons CoSC, un cadre collaboratif pour lasegmentation et la classification d'images de télédétection permettant d'extraireles objets d'une classe thématique donnée. Le processus de collaboration estguidé par la qualité des données évaluée par des critères d'homogénéité ainsique des critères implicitement liés à la sémantique des objets afin d'extraire uneclasse thématique donnée. Nos expériences montrent que CoSC atteint des bonsrésultats en termes de classification, et améliore notablement la segmentation del'image de manière globale.;Andrés Troya-Galvis, Pierre Gançarski, Laure Berti-Equille;http://editions-rnti.fr/render_pdf.php?p1&p=1002181;http://editions-rnti.fr/render_pdf.php?p=1002181;6;Reims;49.258400;4.031767
1176;Revue des Nouvelles Technologies de l'Information;EGC;2016;Un outil d'exploration pour le Défi EGC 2016;Dans le cadre du défi EGC 2016, nous avons développé une applicationweb pour explorer les données décrivant les articles publiés depuis 2004 lorsdes conférences EGC. L'outil permet de découvrir les thèmes importants qui ontété abordés dans ces papiers. De plus, il permet de déterminer automatiquementles articles sémantiquement similaires à des thèmes donnés.;Olivier Parisot, Yoanne Didry, Thomas Tamisier;http://editions-rnti.fr/render_pdf.php?p1&p=1002197;http://editions-rnti.fr/render_pdf.php?p=1002197;9;Reims;49.258401;4.031768
1177;Revue des Nouvelles Technologies de l'Information;EGC;2016;Un protocole d'expérimentation sur les propriétés graphémiques avec l'algorithme SOM;Nous présentons une recherche sur la distribution et la classificationnon-supervisée des graphèmes. Nous visons à réduire l'écart entre les résultatsde recherches récentes qui montrent la capacité des algorithmes d'apprentissageet de classification non-supervisée pour détecter les propriétés de phonèmes, etles possibilités actuelles de la représentation textuelle d'Unicode. Nos procéduresdoivent assurer la reproductibilité des expériences et garantir que l'informationrecherchée n'est pas implicitement présente dans le pré-traitement desdonnées. Notre approche est capable de catégoriser correctement de potentielsgraphèmes, ce qui montre que les propriétés phonologiques sont présentes dansles données textuelles, et peuvent être automatiquement extraites à partir desdonnées textuelles brutes en Unicode, sans avoir besoin de les traduire en représentationsphonologiques.;Otman Manad, Nourredine Aliane, Gilles Bernard;http://editions-rnti.fr/render_pdf.php?p1&p=1002160;http://editions-rnti.fr/render_pdf.php?p=1002160;2;Reims;49.258402;4.031769
1178;Revue des Nouvelles Technologies de l'Information;EGC;2016;Un regard lexico-scientométrique sur le défi EGC 2016;Depuis 2001, les conférences EGC ont rassemblé 1 782 chercheursautour de l'extraction et la gestion de connaissances. En 2016, l'associationEGC réfléchit à son histoire et se projette en lançant un défi à sa communauté.Que peut-on révéler sur la communauté EGC via des approches développées enEGC ? Notre étude lexico-scientométrique apporte un éclairage sur les thématiquesdu congrès, les lieux de publication investis par ses auteurs, ou encore lesauteurs sollicitables comme évaluateurs. Les résultats sont intégrés à un site websous-tendu par un système d'information décisionnel.;Guillaume Cabanac, Gilles Hubert, Hong Diep Tran, Cécile Favre, Cyril Labbé;http://editions-rnti.fr/render_pdf.php?p1&p=1002194;http://editions-rnti.fr/render_pdf.php?p=1002194;9;Reims;49.258403;4.031770
1179;Revue des Nouvelles Technologies de l'Information;EGC;2016;Une approche basée sur des données mixtes – mesures et estimations – pour la détection de défaillances d'un système robotisé;Mettre en place un dispositif de détection de pannes représente denos jours l'un des défis majeurs pour les constructeurs des systèmes robotisés.Le processus de détection nécessite l'utilisation d'un certain nombre de capteursafin de surveiller le fonctionnement de ces systèmes. Or, le coût ainsi queles contraintes liées à la mise en place de ces capteurs conduisent souvent lesconcepteurs à optimiser leurs nombres, ce qui mène à un manque de mesuresnécessaires pour la détection de défaillances. L'une des méthodes pour comblerce manque est d'estimer les paramètres non mesurables à partir d'un modèlemathématique décrivant la dynamique du système réel. Cet article présente uneapproche basée sur des données mixtes (données mesurées et données estimées)pour la détection de défaillances dans les systèmes robotisés. Cette détection esteffectuée en utilisant un classifieur de type arbre de décision. Les données utiliséespour son apprentissage proviennent des mesures prises sur le système réel.Ces données sont ensuite enrichies par des données estimées en provenance d'unobservateur basé sur un modèle analytique. Cet enrichissement sous forme d'attributssupplémentaires a pour but d'augmenter la connaissance du classifieursur le fonctionnement du système et par conséquent améliorer le taux de bonnedétection de défaillances. Une expérience sur un système d'actionnement d'unsiège robotisé, montrant l'intérêt de notre approche, sera présentée à la fin del'article.;Rabah Mazouzi, Rabih Taleb, Lynda Seddiki, Cyril de Runz, Kevin Guelton, Herman Akdag;http://editions-rnti.fr/render_pdf.php?p1&p=1002169;http://editions-rnti.fr/render_pdf.php?p=1002169;1;Reims;49.258404;4.031771
1180;Revue des Nouvelles Technologies de l'Information;EGC;2016;Une approche combinée pour l'enrichissement d'ontologie à partir de textes et de données du LOD;Cet article porte sur l'étiquetage automatique de documents décrivantdes produits, avec des concepts très spécifiques traduisant des besoins précisd'utilisateurs. La particularité du contexte est qu'il se confronte à une triple difficulté: 1) les concepts utilisés pour l'étiquetage n'ont pas de réalisations terminologiquesdirectes dans les documents, 2) leurs définitions formelles ne sontpas connues au départ, 3) toutes les informations nécessaires ne sont pas forcémentprésentes dans les documents mêmes. Pour résoudre ce problème, nousproposons un processus d'annotation en deux étapes, guidé par une ontologie.La première consiste à peupler l'ontologie avec les données extraites des documents,complétées par d'autres issues de ressources externes. La deuxièmeest une étape de raisonnement sur les données extraites qui recouvre soit unephase d'apprentissage de définitions de concepts, soit une phase d'applicationdes définitions apprises. L'approche SAUPODOC est ainsi une approche originaled'enrichissement d'ontologie qui exploite les fondements du Web sémantique,en combinant les apports du LOD et d'outils d'analyse de texte, d'apprentissageautomatique et de raisonnement. L'évaluation, sur deux domaines d'application,donne des résultats de qualité et démontre l'intérêt de l'approche.;Céline Alec, Chantal Reynaud, Brigitte Safar;http://editions-rnti.fr/render_pdf.php?p1&p=1002168;http://editions-rnti.fr/render_pdf.php?p=1002168;1;Reims;49.258405;4.031772
1181;Revue des Nouvelles Technologies de l'Information;EGC;2016;Une approche d'évolution du web de données;Sharing knowledge and data coming from different sources is one of the biggest advantageof linked data. Keeping this knowledge graph up to date may take in account both ontologyvocabularies and data since they should be consistent. Our general problem is to deal with webof data evolution in particular: We aim at modifing both levels : A-Box and T-Box.;Fatma Chamekh, Danielle Boulanger, Guilaine Talens;http://editions-rnti.fr/render_pdf.php?p1&p=1002226;http://editions-rnti.fr/render_pdf.php?p=1002226;11;Reims;49.258406;4.031773
1182;Revue des Nouvelles Technologies de l'Information;EGC;2016;Une approche de réduction de dimensionnalité pour l'agrégation de préférences qualitatives;Nous présentons une méthode de réduction de dimensionnalité pourdes données de préférences multicritères lorsque l'espace des évaluations estun treillis distributif borné. Cette méthode vise à réduire la complexité desprocédures d'apprentissage d'un modèle d'agrégation sur des données qualitatives.Ainsi nous considérons comme modèle d'agrégation l'intégrale de Sugeno.L'apprentissage d'un tel modèle à partir de données empiriques est unproblème d'optimisation à 2n paramètres (où n est le nombre de critères considérés).La méthode de réduction que nous proposons s'appuie sur l'observationde certaines relations entre les éléments de ces données, et nous donnons despremiers résultats d'applications.;Quentin Brabant, Miguel Couceiro, Fabien Labernia, Amedeo Napoli;http://editions-rnti.fr/render_pdf.php?p1&p=1002186;http://editions-rnti.fr/render_pdf.php?p=1002186;4;Reims;49.258407;4.031774
1183;Revue des Nouvelles Technologies de l'Information;EGC;2016;Une mesure de similarité entre phrases basée sur des noyaux sémantiques;Nous proposons une nouvelle approche pour le calcul de similarité sémantiqueentre phrases en utilisant les noyaux sémantiques qui les composent.Ces noyaux, sous la forme de triplets (sujet, verbe et objet) sont supposés porteursde l'information des phrases dont ils sont extraits. Sur la base de la comparaisonsémantique de noyaux, on extrait un ensemble d'indicateurs descriptifs.Nous utilisons ensuite un apprentissage automatique, sur un benchmark contenantdes phrases dont la similarité sémantique a été évaluée par des experts humains,afin de déterminer l'importance de chaque indicateur et de construireainsi un modèle capable de fournir une mesure de similarité sémantique entrephrases. Les expérimentations et les études comparatives, effectuées avec d'autresapproches permettant l'estimation des similarités sémantiques entre phrases,montrent les bonnes performances de notre approche. En se basant sur cette dernière,un outil de navigation sémantique est en cours de développement.;Samir Amir, Adrian Tanasescu, Djamel Abdelkader Zighed;http://editions-rnti.fr/render_pdf.php?p1&p=1002164;http://editions-rnti.fr/render_pdf.php?p=1002164;2;Reims;49.258408;4.031775
1184;Revue des Nouvelles Technologies de l'Information;EGC;2016;Une méthode de découverte de motifs contextualisés dans les traces de mobilité d'une personne;Les traces de mobilité générées par les divers capteurs qui nous entourentpeuvent être analysées à des fins prédictives et explicatives pour répondreà divers problèmes du quotidien. Si de nombreuses méthodes ont été proposéespour décrire le comportement d'un individu de manière globale à partir destransitions entre ses différents points d'intérêts (par exemple via un modèle deMarkov), peu de travaux cherchent à l'expliquer de manière locale. Nous proposonsdans cet article une méthode qui permet d'extraire pour un individu donton a une trace de mobilité conséquente des motifs de mobilité dits contextualisés.Chaque motif est composé d'une description sur l'ensemble des visites auxdifférents points d'intérêt de l'individu qui maximise une ou plusieurs mesuresavec une sémantique particulière (le motif décrit une phase sédentaire ou exceptionnelde la mobilité de l'individu). Une expérimentation a été menée à partirde traces de mobilité de véhicules et donne des résultats encourageants.;Aimene Belfodil, Mehdi Kaytoue, Celine Robardet, Marc Plantevit, Julien Zarka;http://editions-rnti.fr/render_pdf.php?p1&p=1002156;http://editions-rnti.fr/render_pdf.php?p=1002156;3;Reims;49.258409;4.031776
1185;Revue des Nouvelles Technologies de l'Information;EGC;2016;Une méthode supervisée pour initialiser les centres des K-moyennes;Au cours des dernières années, la classification à base de clusterings'est imposée comme un sujet de recherche important. Cette approche vise àdécrire et à prédire un concept cible d'une manière simultanée. Partant du faitque le choix des centres pour l'algorithme des K-moyennes standard a un impactdirect sur la qualité des résultats obtenus, cet article vise alors à tester à quelpoint une méthode d'initialisation supervisée pourrait aider l'algorithme des Kmoyennesstandard à remplir la tâche de la classification à base des K-moyennes.;Oumaima Alaoui Ismaili, Vincent Lemaire, Antoine Cornuéjols;http://editions-rnti.fr/render_pdf.php?p1&p=1002165;http://editions-rnti.fr/render_pdf.php?p=1002165;2;Reims;49.258410;4.031777
1186;Revue des Nouvelles Technologies de l'Information;EGC;2016;Vers une approche Visual Analytics pour explorer les variantes de sujets d'un corpus;Our purpose is to implement a Visual Analytics tool for exploring topic variants in textcorpora. The overlapping bi-clustering methods extract multiple topics from the documents,but the interpretation of the results remains difficult. We make the assumption that bi-clusteroverlaps are articulation points between high-level topics, and their multiple variants and viewpoints.We propose to extract and visualize a hierarchical structure of bi-cluster overlaps, allowingto explore the corpus and to discover unsuspected viewpoints.;Nicolas Médoc, Mohammad Ghoniem, Mohamed Nadif;http://editions-rnti.fr/render_pdf.php?p1&p=1002220;http://editions-rnti.fr/render_pdf.php?p=1002220;11;Reims;49.258411;4.031778
1187;Revue des Nouvelles Technologies de l'Information;EGC;2016;Visualisation interactive de métadonnées pour aider les utilisateurs d'un logiciel de cartographie statistique à concevoir de meilleures cartes.;CD7Online est l'application SaaS de la 7ème version de Cartes &Données (C & D), le logiciel de cartographie statistique décisionnelle et de géomarketingédité par Articque. C & D permet aux utilisateurs occasionnels de réalisersimplement des cartes à partir de données statistiques et géographiques. 25ans de retours utilisateurs nous ont permis de voir que la qualité des cartes reposeen partie sur la bonne connaissance des données dont disposent les utilisateurset sur leur capacité à choisir des outils d'analyse et de représentation pertinents.Pour aider les utilisateurs à mieux comprendre leurs données et à réaliser descartes de meilleure qualité, nous avons développé une brique sémantique avecun outil de visualisation interactif permettant de visualiser les connaissances extraitesdes espaces de travail des utilisateurs. Nous décrivons ici l'applicationCD7Online ainsi que l'outil de visualisation que nous présenterons lors de ladémonstration logicielle.;Perrine Pittet;http://editions-rnti.fr/render_pdf.php?p1&p=1002203;http://editions-rnti.fr/render_pdf.php?p=1002203;11;Reims;49.258412;4.031779
